source,target,amount_tx_idr,trx,type
N1669 (B1),N7864 (B4),250000000.0,1,OUTGOING
N1669 (B1),N7865 (B4),250000000.0,1,OUTGOING
N1669 (B1),N2800 (B4),1881000000.0,3,OUTGOING
N1669 (B1),N7866 (B4),180000000.0,1,OUTGOING
N1669 (B1),N6409 (B4),200000000.0,1,OUTGOING
N3605 (B1),N3605 (B106),1000000000.0,1,OUTGOING
N3606 (B1),N7867 (B3),146600000.0,1,OUTGOING
N3607 (B1),N3607 (B4),1529780142.0,1,OUTGOING
N3608 (B1),N7868 (B4),130000000.0,1,OUTGOING
N3609 (B1),N7869 (B39),400000000.0,1,OUTGOING
N3609 (B1),N7870 (B23),600000000.0,1,OUTGOING
N3610 (B1),N7871 (B3),1515000000.0,2,OUTGOING
N1133 (B1),N7872 (B11),3845305750.0,2,OUTGOING
N1133 (B1),N7872 (B11),3845305750.0,2,OUTGOING
N1133 (B1),N7873 (B4),450000000.0,1,OUTGOING
N1133 (B1),N7873 (B4),450000000.0,1,OUTGOING
N1133 (B1),N7874 (B3),1091220000.0,1,OUTGOING
N1133 (B1),N7874 (B3),1091220000.0,1,OUTGOING
N3611 (B1),N7875 (B11),10446202882.0,1,OUTGOING
N3612 (B1),N3612 (B4),1435000000.0,1,OUTGOING
N3613 (B1),N7876 (B4),258000000.0,1,OUTGOING
N3614 (B1),N941 (B11),3700000000.0,1,OUTGOING
N3615 (B1),N7877 (B3),320000000.0,2,OUTGOING
N3616 (B1),N3616 (B30),1200000000.0,1,OUTGOING
N1162 (B1),N1162 (B28),500000000.0,1,OUTGOING
N1162 (B1),N1162 (B46),1500000000.0,1,OUTGOING
N3617 (B1),N3617 (B22),1250000000.0,1,OUTGOING
N3617 (B1),N3617 (B11),1500000000.0,1,OUTGOING
N367 (B1),N367 (B34),2500000000.0,1,OUTGOING
N3618 (B1),N3618 (B3),7756082771.0,1,OUTGOING
N1533 (B1),N1533 (B73),4000000000.0,1,OUTGOING
N3619 (B1),N7878 (B28),310346365.0,1,OUTGOING
N1157 (B1),N7879 (B3),1039201175.0,1,OUTGOING
N2241 (B1),N7880 (B4),4272344818.0,5,OUTGOING
N2241 (B1),N7881 (B14),2006736942.0,1,OUTGOING
N2241 (B1),N7882 (B11),1425000000.0,1,OUTGOING
N2241 (B1),N7883 (B3),1009375000.0,1,OUTGOING
N3620 (B1),N7884 (B3),113317829.0,1,OUTGOING
N547 (B1),N547 (B18),2500000000.0,1,OUTGOING
N547 (B1),N547 (B18),2500000000.0,1,OUTGOING
N547 (B1),N7885 (B18),2704050000.0,1,OUTGOING
N547 (B1),N7885 (B18),2704050000.0,1,OUTGOING
N547 (B1),N547 (B4),1070000000.0,1,OUTGOING
N547 (B1),N547 (B4),1070000000.0,1,OUTGOING
N547 (B1),N5239 (B21),3600000000.0,1,OUTGOING
N547 (B1),N5239 (B21),3600000000.0,1,OUTGOING
N1059 (B1),N1448 (B4),1285149052.0,3,OUTGOING
N1344 (B1),N7886 (B4),33000000000.0,1,OUTGOING
N3621 (B1),N3621 (B104),25000000.0,2,OUTGOING
N3621 (B1),N3621 (B104),25000000.0,2,OUTGOING
N3622 (B1),N7887 (B115),500000000.0,1,OUTGOING
N3622 (B1),N7887 (B18),360000000.0,1,OUTGOING
N3622 (B1),N7888 (B18),360000000.0,1,OUTGOING
N3623 (B1),N5817 (B3),1694487739.0,3,OUTGOING
N2139 (B1),N2139 (B4),101000000.0,1,OUTGOING
N3624 (B1),N7889 (B14),174000000.0,1,OUTGOING
N1732 (B1),N7890 (B3),7048852009.0,1,OUTGOING
N1732 (B1),N6141 (B8),2410776286.0,1,OUTGOING
N1732 (B1),N1732 (B52),6000000000.0,1,OUTGOING
N3625 (B1),N7891 (B3),100005000.0,1,OUTGOING
N3626 (B1),N3626 (B3),12927002965.0,1,OUTGOING
N2018 (B1),N7892 (B106),500000000.0,1,OUTGOING
N3627 (B1),N7893 (B3),727402435.0,1,OUTGOING
N3628 (B1),N7894 (B11),486750000.0,1,OUTGOING
N3629 (B1),N3629 (B106),1000000000.0,1,OUTGOING
N1821 (B1),N7895 (B3),890000000.0,2,OUTGOING
N3630 (B1),N7896 (B7),854000000000.0,19,OUTGOING
N2698 (B1),N7897 (B4),101750000.0,1,OUTGOING
N3631 (B1),N3631 (B14),990000000.0,1,OUTGOING
N2050 (B1),N7898 (B4),8272140890.0,2,OUTGOING
N2050 (B1),N2050 (B3),1000000000.0,1,OUTGOING
N3632 (B1),N3632 (B4),455000000.0,1,OUTGOING
N800 (B1),N800 (B10),25000000000.0,1,OUTGOING
N800 (B1),N800 (B11),80000000000.0,4,OUTGOING
N3633 (B1),N5983 (B4),2000000000.0,1,OUTGOING
N3633 (B1),N3633 (B11),1805897209.0,1,OUTGOING
N3634 (B1),N3634 (B21),2100000000.0,1,OUTGOING
N3635 (B1),N3635 (B20),3500000000.0,2,OUTGOING
N3636 (B1),N3636 (B4),600000000.0,1,OUTGOING
N3637 (B1),N1749 (B106),1344893848.0,1,OUTGOING
N3638 (B1),N3638 (B14),1875000000.0,1,OUTGOING
N3639 (B1),N7899 (B42),2000000000.0,1,OUTGOING
N3640 (B1),N3640 (B14),4409810616.0,1,OUTGOING
N3641 (B1),N3641 (B14),400701507.2,1,OUTGOING
N3642 (B1),N3640 (B43),356498629.0,1,OUTGOING
N3643 (B1),N3643 (B28),2771536318.0,1,OUTGOING
N3644 (B1),N7900 (B4),650000000.0,1,OUTGOING
N3645 (B1),N3645 (B30),6600000000.0,1,OUTGOING
N3646 (B1),N3646 (B4),355776000.0,1,OUTGOING
N1581 (B1),N1581 (B63),282057500.0,1,OUTGOING
N1581 (B1),N7901 (B3),2664900000.0,2,OUTGOING
N1581 (B1),N6347 (B73),2080080220.0,6,OUTGOING
N1581 (B1),N7901 (B3),2664900000.0,2,OUTGOING
N1581 (B1),N1581 (B11),215096800.0,2,OUTGOING
N1581 (B1),N6347 (B63),1250000000.0,2,OUTGOING
N3647 (B1),N3647 (B30),1700000000.0,1,OUTGOING
N3648 (B1),N7902 (B3),2500000000.0,1,OUTGOING
N2710 (B1),N2710 (B4),3686497482.0,1,OUTGOING
N3649 (B1),N7903 (B4),737400000.0,2,OUTGOING
N3650 (B1),N7904 (B11),8000000000.0,1,OUTGOING
N3650 (B1),N7905 (B18),2000000000.0,1,OUTGOING
N3404 (B1),N7906 (B105),63010000000.0,23,OUTGOING
N3404 (B1),N7906 (B105),63010000000.0,23,OUTGOING
N3404 (B1),N3687 (B105),9475362943.0,4,OUTGOING
N3404 (B1),N3687 (B105),9475362943.0,4,OUTGOING
N3651 (B1),N7907 (B4),448000000.0,1,OUTGOING
N3652 (B1),N3652 (B4),7000000000.0,1,OUTGOING
N3653 (B1),N2501 (B3),1000000000.0,1,OUTGOING
N3653 (B1),N7908 (B54),730000000.0,1,OUTGOING
N3654 (B1),N1110 (B29),10565000000.0,5,OUTGOING
N3654 (B1),N1110 (B4),1000000000.0,1,OUTGOING
N3655 (B1),N7909 (B4),485000000.0,1,OUTGOING
N3656 (B1),N7910 (B4),129000000.0,1,OUTGOING
N3226 (B1),N7911 (B106),250000000.0,1,OUTGOING
N1195 (B1),N1195 (B14),105000000000.0,3,OUTGOING
N1195 (B1),N1195 (B14),105000000000.0,3,OUTGOING
N1195 (B1),N1195 (B7),10000000000.0,1,OUTGOING
N2055 (B1),N7912 (B13),1138241025.0,1,OUTGOING
N3657 (B1),N3657 (B3),1100000000.0,1,OUTGOING
N3658 (B1),N3658 (B4),400000000.0,1,OUTGOING
N3658 (B1),N3658 (B4),400000000.0,1,OUTGOING
N3659 (B1),N3659 (B11),600000000.0,1,OUTGOING
N3660 (B1),N7913 (B4),1000000000.0,1,OUTGOING
N3660 (B1),N7914 (B4),1000000000.0,1,OUTGOING
N733 (B1),N733 (B43),1500000000.0,1,OUTGOING
N3661 (B1),N7915 (B64),1000000000.0,1,OUTGOING
N3661 (B1),N7916 (B64),200000000.0,1,OUTGOING
N2169 (B1),N7917 (B4),825000000.0,1,OUTGOING
N2169 (B1),N7918 (B4),210000000.0,1,OUTGOING
N2169 (B1),N1713 (B4),2153955387.0,1,OUTGOING
N1396 (B1),N7919 (B24),1319441352.0,1,OUTGOING
N3662 (B1),N3662 (B14),1500000000.0,1,OUTGOING
N3663 (B1),N3663 (B10),135000000000.0,1,OUTGOING
N840 (B1),N7920 (B76),1350000000.0,1,OUTGOING
N2633 (B1),N2633 (B7),2000000000.0,1,OUTGOING
N81 (B1),N4627 (B3),19999994502.0,1,OUTGOING
N3664 (B1),N3664 (B105),2165000000.0,1,OUTGOING
N3665 (B1),N3665 (B4),9499045500.0,1,OUTGOING
N3666 (B1),N56 (B4),1488930630.0,9,OUTGOING
N3667 (B1),N7921 (B4),400060000.0,2,OUTGOING
N451 (B1),N451 (B106),14546000000.0,7,OUTGOING
N3668 (B1),N3668 (B39),525000000.0,1,OUTGOING
N3669 (B1),N7922 (B4),546923823.0,1,OUTGOING
N1742 (B1),N1742 (B4),2000000000.0,1,OUTGOING
N1769 (B1),N1769 (B11),173000000000.0,1,OUTGOING
N700 (B1),N7923 (B3),1350000000.0,2,OUTGOING
N3670 (B1),N3670 (B4),230000000.0,1,OUTGOING
N3671 (B1),N3671 (B86),6795624676.0,1,OUTGOING
N3672 (B1),N396 (B108),1000000000.0,1,OUTGOING
N353 (B1),N7924 (B4),770000000.0,1,OUTGOING
N3673 (B1),N7925 (B4),300000000.0,2,OUTGOING
N3674 (B1),N7926 (B3),1654933500.0,1,OUTGOING
N3675 (B1),N7927 (B3),4190000000.0,4,OUTGOING
N1478 (B1),N1478 (B22),1000000000.0,1,OUTGOING
N1478 (B1),N1478 (B4),499600000.0,1,OUTGOING
N3676 (B1),N7928 (B3),500000000.0,1,OUTGOING
N2736 (B1),N7215 (B4),13335750000.0,2,OUTGOING
N2736 (B1),N2736 (B4),1800000000.0,1,OUTGOING
N3677 (B1),N3677 (B11),4700000000.0,1,OUTGOING
N597 (B1),N7929 (B11),1600000000.0,1,OUTGOING
N597 (B1),N7930 (B11),60443426786.0,15,OUTGOING
N597 (B1),N7931 (B4),1259966360.0,2,OUTGOING
N597 (B1),N7932 (B4),721565460.0,1,OUTGOING
N3678 (B1),N7933 (B4),426600000.0,1,OUTGOING
N376 (B1),N7934 (B106),1626300000.0,1,OUTGOING
N432 (B1),N432 (B4),2050000000.0,5,OUTGOING
N432 (B1),N7935 (B4),109000000.0,1,OUTGOING
N432 (B1),N7936 (B3),378578320.0,2,OUTGOING
N432 (B1),N7937 (B4),363600000.0,2,OUTGOING
N432 (B1),N7938 (B4),210000000.0,1,OUTGOING
N432 (B1),N7939 (B4),103360000.0,1,OUTGOING
N432 (B1),N432 (B20),110000000.0,1,OUTGOING
N2075 (B1),N2095 (B4),339384732.0,1,OUTGOING
N2075 (B1),N2095 (B3),2253144965.0,3,OUTGOING
N2075 (B1),N2095 (B59),17425000000.0,7,OUTGOING
N2075 (B1),N2095 (B3),2253144965.0,3,OUTGOING
N2075 (B1),N2075 (B3),8904525100.0,6,OUTGOING
N2075 (B1),N2075 (B4),3945267355.0,2,OUTGOING
N2075 (B1),N2075 (B3),8904525100.0,6,OUTGOING
N2075 (B1),N2075 (B106),6268000000.0,1,OUTGOING
N2075 (B1),N2075 (B105),3230000000.0,1,OUTGOING
N2075 (B1),N2075 (B4),3945267355.0,2,OUTGOING
N756 (B1),N756 (B3),5500000000.0,4,OUTGOING
N604 (B1),N604 (B43),10800000000.0,1,OUTGOING
N3679 (B1),N5938 (B3),5687373480.0,3,OUTGOING
N3679 (B1),N7940 (B3),1196050080.0,1,OUTGOING
N1739 (B1),N7941 (B43),3150000000.0,1,OUTGOING
N1739 (B1),N7941 (B4),350000000.0,1,OUTGOING
N1739 (B1),N1739 (B20),900000000.0,1,OUTGOING
N1739 (B1),N1739 (B11),7000000000.0,2,OUTGOING
N1947 (B1),N1947 (B25),8000000000.0,4,OUTGOING
N1947 (B1),N7942 (B4),1641250000.0,1,OUTGOING
N1947 (B1),N1947 (B3),1265000000.0,1,OUTGOING
N3680 (B1),N3680 (B14),6000000000.0,1,OUTGOING
N692 (B1),N692 (B7),119000000000.0,3,OUTGOING
N692 (B1),N692 (B28),166000000000.0,2,OUTGOING
N692 (B1),N692 (B7),119000000000.0,3,OUTGOING
N692 (B1),N7943 (B7),50000000000.0,1,OUTGOING
N692 (B1),N692 (B4),30000000000.0,1,OUTGOING
N3681 (B1),N7944 (B4),292923600.0,1,OUTGOING
N2312 (B1),N2312 (B7),17000000000.0,2,OUTGOING
N3682 (B1),N3682 (B108),1000000000.0,1,OUTGOING
N3683 (B1),N7945 (B98),37500879819.0,3,OUTGOING
N2112 (B1),N7946 (B18),12929392251.0,51,OUTGOING
N2112 (B1),N7947 (B18),757134820.0,5,OUTGOING
N2145 (B1),N2145 (B14),250000000000.0,2,OUTGOING
N2145 (B1),N2145 (B116),25000000000.0,1,OUTGOING
N2145 (B1),N2145 (B14),250000000000.0,2,OUTGOING
N2145 (B1),N2145 (B38),50000000000.0,1,OUTGOING
N2145 (B1),N2145 (B21),50000000000.0,1,OUTGOING
N1714 (B1),N1714 (B4),5200000000.0,3,OUTGOING
N3684 (B1),N3684 (B28),325500000.0,1,OUTGOING
N1863 (B1),N7948 (B3),1286497065.0,1,OUTGOING
N3685 (B1),N7949 (B25),300000000.0,1,OUTGOING
N3685 (B1),N7949 (B105),160000000.0,1,OUTGOING
N3685 (B1),N7949 (B4),300000000.0,1,OUTGOING
N3686 (B1),N7950 (B105),900000000.0,1,OUTGOING
N3687 (B1),N3687 (B59),100754788.0,1,OUTGOING
N1016 (B1),N7951 (B105),520000000.0,2,OUTGOING
N1016 (B1),N2511 (B3),150000000.0,1,OUTGOING
N1016 (B1),N7952 (B14),740000000.0,2,OUTGOING
N3688 (B1),N7953 (B4),600000000.0,1,OUTGOING
N1908 (B1),N7954 (B30),13451066000.0,16,OUTGOING
N1908 (B1),N1908 (B20),12439530000.0,16,OUTGOING
N3689 (B1),N7955 (B3),150000000.0,1,OUTGOING
N3690 (B1),N7956 (B8),10003412053.0,1,OUTGOING
N3691 (B1),N3691 (B8),42009388493.0,2,OUTGOING
N3692 (B1),N7957 (B67),980000000.0,1,OUTGOING
N1369 (B1),N1369 (B4),702000000.0,3,OUTGOING
N3693 (B1),N3693 (B25),2551000000.0,3,OUTGOING
N3694 (B1),N7958 (B7),2000000000.0,1,OUTGOING
N2573 (B1),N7959 (B106),3488827907.0,9,OUTGOING
N3695 (B1),N3695 (B3),8000000000.0,1,OUTGOING
N3695 (B1),N3695 (B3),8000000000.0,1,OUTGOING
N3695 (B1),N3695 (B3),8000000000.0,1,OUTGOING
N3696 (B1),N3696 (B4),300000000.0,1,OUTGOING
N3697 (B1),N3697 (B4),23030000000.0,2,OUTGOING
N3698 (B1),N7960 (B3),233595000.0,1,OUTGOING
N3699 (B1),N1221 (B105),2647000000.0,2,OUTGOING
N1900 (B1),N1900 (B7),1800000000.0,1,OUTGOING
N112 (B1),N112 (B22),4000000000.0,1,OUTGOING
N112 (B1),N112 (B10),700000000.0,1,OUTGOING
N2495 (B1),N2495 (B3),4000000000.0,1,OUTGOING
N3700 (B1),N3700 (B14),1499781817.0,1,OUTGOING
N2290 (B1),N2290 (B105),40807957500.0,12,OUTGOING
N2290 (B1),N2290 (B105),40807957500.0,12,OUTGOING
N2290 (B1),N2290 (B105),40807957500.0,12,OUTGOING
N2290 (B1),N2290 (B59),9634000000.0,3,OUTGOING
N2290 (B1),N2290 (B4),17140000000.0,6,OUTGOING
N2290 (B1),N2290 (B3),1639933000.0,2,OUTGOING
N2290 (B1),N2290 (B106),14911784043.0,3,OUTGOING
N2290 (B1),N2290 (B3),1639933000.0,2,OUTGOING
N2290 (B1),N2290 (B106),14911784043.0,3,OUTGOING
N2290 (B1),N2290 (B105),40807957500.0,12,OUTGOING
N2290 (B1),N2290 (B4),17140000000.0,6,OUTGOING
N2290 (B1),N2290 (B105),40807957500.0,12,OUTGOING
N853 (B1),N853 (B106),1000000000.0,1,OUTGOING
N3701 (B1),N7961 (B4),409640649.0,1,OUTGOING
N3701 (B1),N7962 (B3),440116507.0,1,OUTGOING
N3702 (B1),N1303 (B4),1025000000.0,3,OUTGOING
N760 (B1),N7963 (B4),130914903.0,1,OUTGOING
N760 (B1),N7964 (B4),253931750.0,1,OUTGOING
N760 (B1),N7965 (B4),1617796000.0,2,OUTGOING
N760 (B1),N7966 (B4),1180300500.0,1,OUTGOING
N1420 (B1),N7967 (B106),175000000.0,1,OUTGOING
N3703 (B1),N3703 (B4),811700000.0,2,OUTGOING
N1327 (B1),N7968 (B13),9982416000.0,1,OUTGOING
N3704 (B1),N7969 (B4),2620000000.0,3,OUTGOING
N3705 (B1),N7970 (B4),1100000000.0,1,OUTGOING
N3706 (B1),N3706 (B11),4150000000.0,1,OUTGOING
N805 (B1),N7971 (B4),4954545000.0,1,OUTGOING
N805 (B1),N754 (B4),1557079342.0,1,OUTGOING
N1043 (B1),N7972 (B3),25972760846.0,2,OUTGOING
N1043 (B1),N1043 (B24),17771500000.0,2,OUTGOING
N1043 (B1),N6621 (B106),49071062267.0,1,OUTGOING
N3707 (B1),N7973 (B11),501000000.0,1,OUTGOING
N3707 (B1),N7974 (B4),135000000.0,1,OUTGOING
N3707 (B1),N6199 (B105),1000000000.0,1,OUTGOING
N622 (B1),N622 (B21),1000000000.0,1,OUTGOING
N3708 (B1),N1320 (B4),115000000000.0,19,OUTGOING
N3708 (B1),N1320 (B4),115000000000.0,19,OUTGOING
N857 (B1),N857 (B3),7000000000.0,2,OUTGOING
N2682 (B1),N7975 (B4),239674954.0,1,OUTGOING
N2682 (B1),N7976 (B109),5000000000.0,1,OUTGOING
N2682 (B1),N7977 (B19),1000000000.0,1,OUTGOING
N2682 (B1),N7978 (B52),7000000000.0,1,OUTGOING
N2682 (B1),N7979 (B105),10000000000.0,1,OUTGOING
N3709 (B1),N3709 (B105),2000000000.0,2,OUTGOING
N3709 (B1),N3709 (B4),500000000.0,1,OUTGOING
N3710 (B1),N3710 (B20),189000000.0,1,OUTGOING
N2014 (B1),N2014 (B14),4015000000.0,8,OUTGOING
N3711 (B1),N3711 (B4),1000000000.0,1,OUTGOING
N3712 (B1),N3712 (B104),257850000.0,7,OUTGOING
N3713 (B1),N7980 (B43),150000000.0,1,OUTGOING
N3714 (B1),N793 (B4),350000000.0,1,OUTGOING
N3715 (B1),N3715 (B106),9370391080.0,1,OUTGOING
N3716 (B1),N7981 (B91),900000000.0,1,OUTGOING
N3717 (B1),N7982 (B4),1856210000.0,3,OUTGOING
N1619 (B1),N1619 (B4),7900000000.0,2,OUTGOING
N1619 (B1),N1619 (B68),6850000000.0,3,OUTGOING
N1941 (B1),N7983 (B110),7851050900.0,3,OUTGOING
N3718 (B1),N3718 (B30),1000000000.0,1,OUTGOING
N3718 (B1),N3718 (B105),1500000000.0,1,OUTGOING
N3719 (B1),N7984 (B4),220000000.0,1,OUTGOING
N3720 (B1),N3720 (B115),21272800000.0,2,OUTGOING
N3721 (B1),N3721 (B4),500000000.0,1,OUTGOING
N3722 (B1),N7985 (B11),1503720000.0,1,OUTGOING
N3722 (B1),N7985 (B11),1503720000.0,1,OUTGOING
N3723 (B1),N3723 (B4),260000000.0,1,OUTGOING
N3724 (B1),N3724 (B104),1565600000.0,13,OUTGOING
N749 (B1),N4082 (B104),2941176471.0,1,OUTGOING
N3725 (B1),N3725 (B4),2115000000.0,6,OUTGOING
N3726 (B1),N7986 (B4),20000000000.0,5,OUTGOING
N3727 (B1),N7987 (B4),573200000.0,1,OUTGOING
N3728 (B1),N7988 (B4),884000000.0,2,OUTGOING
N3728 (B1),N7989 (B12),115800000.0,1,OUTGOING
N3729 (B1),N7990 (B13),6701406077.0,5,OUTGOING
N3730 (B1),N7991 (B3),1950300000.0,1,OUTGOING
N3731 (B1),N3731 (B18),2000000000.0,1,OUTGOING
N3732 (B1),N3732 (B30),200000000.0,1,OUTGOING
N3732 (B1),N3732 (B30),200000000.0,1,OUTGOING
N3733 (B1),N7992 (B3),505643642.0,1,OUTGOING
N3733 (B1),N7993 (B3),771957650.0,1,OUTGOING
N563 (B1),N563 (B7),1040000000.0,1,OUTGOING
N3734 (B1),N7994 (B8),1850184599.0,9,OUTGOING
N59 (B1),N7995 (B105),521850000.0,1,OUTGOING
N59 (B1),N7996 (B32),1610000000.0,1,OUTGOING
N59 (B1),N5873 (B3),1420491543.0,1,OUTGOING
N3735 (B1),N7997 (B4),1200000000.0,1,OUTGOING
N3736 (B1),N3736 (B30),3395832729.0,2,OUTGOING
N3736 (B1),N3736 (B30),3395832729.0,2,OUTGOING
N3737 (B1),N3737 (B71),1390000000.0,1,OUTGOING
N3738 (B1),N3738 (B104),50750000.0,2,OUTGOING
N3739 (B1),N3739 (B11),7022000000.0,5,OUTGOING
N1137 (B1),N1137 (B3),5610218000.0,3,OUTGOING
N3740 (B1),N3740 (B4),1000000000.0,1,OUTGOING
N3741 (B1),N3741 (B3),400000000.0,1,OUTGOING
N3742 (B1),N7998 (B4),600000000.0,1,OUTGOING
N3742 (B1),N7999 (B4),10000000000.0,10,OUTGOING
N3743 (B1),N3743 (B14),37440000000.0,1,OUTGOING
N3744 (B1),N3744 (B4),2398000000.0,3,OUTGOING
N847 (B1),N847 (B3),1735000000.0,3,OUTGOING
N847 (B1),N847 (B11),212000000.0,1,OUTGOING
N3745 (B1),N8000 (B28),7595699576.0,1,OUTGOING
N3746 (B1),N8001 (B48),215000000.0,1,OUTGOING
N3747 (B1),N8002 (B3),1000000000.0,1,OUTGOING
N3748 (B1),N3748 (B18),2000000000.0,2,OUTGOING
N1412 (B1),N8003 (B7),3360000000.0,2,OUTGOING
N3749 (B1),N3749 (B3),1600000000.0,1,OUTGOING
N3750 (B1),N3750 (B106),1000000000.0,1,OUTGOING
N3751 (B1),N3751 (B14),2000000000.0,1,OUTGOING
N3752 (B1),N3752 (B4),1484732236.0,2,OUTGOING
N3752 (B1),N3752 (B4),1484732236.0,2,OUTGOING
N1511 (B1),N1511 (B14),600000000.0,1,OUTGOING
N3753 (B1),N8004 (B106),2500000000.0,1,OUTGOING
N2435 (B1),N6980 (B71),2900000000.0,2,OUTGOING
N2435 (B1),N8005 (B71),1620000000.0,1,OUTGOING
N3754 (B1),N8006 (B14),115455250.0,1,OUTGOING
N3755 (B1),N8007 (B86),399000000.0,1,OUTGOING
N3756 (B1),N8008 (B18),1100000000.0,1,OUTGOING
N1776 (B1),N8009 (B4),744950000.0,1,OUTGOING
N3757 (B1),N3757 (B106),154114489.0,1,OUTGOING
N3757 (B1),N8010 (B3),508595983.0,2,OUTGOING
N3757 (B1),N8011 (B3),294589430.0,2,OUTGOING
N3758 (B1),N7778 (B4),239900000.0,1,OUTGOING
N3759 (B1),N3759 (B4),250000000.0,1,OUTGOING
N3760 (B1),N3760 (B3),150000000.0,1,OUTGOING
N702 (B1),N8012 (B43),3944807400.0,2,OUTGOING
N702 (B1),N8013 (B4),1530226000.0,1,OUTGOING
N702 (B1),N8014 (B4),6228064988.0,4,OUTGOING
N702 (B1),N8015 (B4),8726755830.0,4,OUTGOING
N702 (B1),N8016 (B4),5064057438.0,3,OUTGOING
N702 (B1),N8017 (B106),576651674.0,1,OUTGOING
N702 (B1),N131 (B4),5503695645.0,3,OUTGOING
N702 (B1),N5643 (B106),2229874732.0,2,OUTGOING
N702 (B1),N6472 (B4),1108846800.0,1,OUTGOING
N3761 (B1),N8018 (B4),1000000000.0,1,OUTGOING
N3762 (B1),N8019 (B105),306004035.0,1,OUTGOING
N2653 (B1),N8020 (B8),50924054712.0,7,OUTGOING
N2653 (B1),N2653 (B4),4800000000.0,1,OUTGOING
N2345 (B1),N8021 (B34),874905000.0,1,OUTGOING
N2345 (B1),N8022 (B34),847395833.3,1,OUTGOING
N2345 (B1),N8023 (B34),527625000.0,1,OUTGOING
N2345 (B1),N8024 (B34),1012500000.0,1,OUTGOING
N2345 (B1),N8025 (B34),763087500.0,1,OUTGOING
N2345 (B1),N8026 (B34),607500000.0,1,OUTGOING
N3763 (B1),N3763 (B4),168000000.0,1,OUTGOING
N3764 (B1),N8027 (B22),1000300000.0,1,OUTGOING
N3764 (B1),N3764 (B22),1005528000.0,1,OUTGOING
N1307 (B1),N8028 (B109),1000000000.0,1,OUTGOING
N1307 (B1),N8029 (B44),1000000000.0,1,OUTGOING
N1302 (B1),N1302 (B106),4385000000.0,5,OUTGOING
N1302 (B1),N8030 (B106),154337500.0,1,OUTGOING
N2857 (B1),N2857 (B30),4000000000.0,1,OUTGOING
N3765 (B1),N3765 (B4),560000000.0,1,OUTGOING
N1513 (B1),N1513 (B10),4000000000.0,1,OUTGOING
N2068 (B1),N8031 (B3),251790776.0,1,OUTGOING
N3766 (B1),N3766 (B43),774231587.0,1,OUTGOING
N3767 (B1),N8032 (B7),190000000.0,1,OUTGOING
N3767 (B1),N8033 (B19),217980000.0,1,OUTGOING
N3768 (B1),N3768 (B106),5600000000.0,2,OUTGOING
N843 (B1),N843 (B14),2800000000.0,1,OUTGOING
N506 (B1),N506 (B3),5000000000.0,1,OUTGOING
N3769 (B1),N8034 (B25),8000000000.0,1,OUTGOING
N3770 (B1),N8035 (B14),2366000000.0,1,OUTGOING
N958 (B1),N8036 (B4),1485960000.0,3,OUTGOING
N3771 (B1),N3771 (B3),9215000000.0,20,OUTGOING
N1324 (B1),N8037 (B85),11422220727.0,1,OUTGOING
N3772 (B1),N3772 (B3),950000000.0,1,OUTGOING
N546 (B1),N545 (B14),3000000000.0,1,OUTGOING
N546 (B1),N545 (B14),3000000000.0,1,OUTGOING
N546 (B1),N545 (B3),9900000000.0,4,OUTGOING
N546 (B1),N545 (B3),9900000000.0,4,OUTGOING
N546 (B1),N545 (B3),9900000000.0,4,OUTGOING
N546 (B1),N545 (B3),9900000000.0,4,OUTGOING
N546 (B1),N8038 (B21),5700000000.0,1,OUTGOING
N546 (B1),N8038 (B21),5700000000.0,1,OUTGOING
N3068 (B1),N8039 (B4),1400000000.0,1,OUTGOING
N3773 (B1),N8040 (B105),805000000.0,1,OUTGOING
N3774 (B1),N8041 (B4),3386822923.0,1,OUTGOING
N1201 (B1),N1201 (B14),55200000000.0,10,OUTGOING
N1201 (B1),N1201 (B111),46500000000.0,8,OUTGOING
N2347 (B1),N8042 (B20),1468954674.0,1,OUTGOING
N3775 (B1),N3775 (B18),2000000000.0,1,OUTGOING
N3776 (B1),N8043 (B4),200000000.0,1,OUTGOING
N3777 (B1),N8044 (B13),1941536337.0,2,OUTGOING
N3778 (B1),N1249 (B107),1196886782.0,2,OUTGOING
N3778 (B1),N8045 (B3),701125404.0,1,OUTGOING
N3778 (B1),N1249 (B7),9056593498.0,5,OUTGOING
N3778 (B1),N1249 (B7),9056593498.0,5,OUTGOING
N3778 (B1),N1249 (B7),9056593498.0,5,OUTGOING
N3779 (B1),N3779 (B11),20000000000.0,4,OUTGOING
N3780 (B1),N3780 (B4),15000000000.0,1,OUTGOING
N3781 (B1),N3781 (B109),1000000000.0,1,OUTGOING
N1299 (B1),N1299 (B4),3750000000.0,1,OUTGOING
N2119 (B1),N2119 (B4),1390000000000.0,17,OUTGOING
N3782 (B1),N3782 (B22),2200000000.0,1,OUTGOING
N1115 (B1),N1115 (B29),2000010000.0,2,OUTGOING
N1115 (B1),N8046 (B10),842619000.0,1,OUTGOING
N602 (B1),N8047 (B14),522774000.0,1,OUTGOING
N3783 (B1),N3783 (B14),270000000.0,1,OUTGOING
N2704 (B1),N2704 (B4),5225500000.0,15,OUTGOING
N3784 (B1),N8048 (B4),1500000000.0,1,OUTGOING
N3785 (B1),N8049 (B4),952500000.0,1,OUTGOING
N1410 (B1),N8050 (B4),3789283134.0,3,OUTGOING
