entity,in_degree,out_degree,total_degree
N4038 (B19),1.0,0.0,1.0
N4039 (B11),1.0,0.0,1.0
N4041 (B4),1.0,0.0,1.0
N8342 (B12),1.0,0.0,1.0
N8343 (B12),1.0,0.0,1.0
N8344 (B12),1.0,0.0,1.0
N8345 (B12),1.0,0.0,1.0
N8346 (B105),1.0,0.0,1.0
N8347 (B12),1.0,0.0,1.0
N1246 (B10),1.0,0.0,1.0
N5608 (B14),1.0,0.0,1.0
N4043 (B18),3.0,0.0,3.0
N8348 (B4),1.0,0.0,1.0
N8349 (B4),1.0,0.0,1.0
N8350 (B3),1.0,0.0,1.0
N8351 (B4),1.0,0.0,1.0
N8352 (B4),1.0,0.0,1.0
N8353 (B105),1.0,0.0,1.0
N8354 (B3),1.0,0.0,1.0
N8355 (B3),1.0,0.0,1.0
N8356 (B4),1.0,0.0,1.0
N8357 (B4),1.0,0.0,1.0
N8358 (B3),1.0,0.0,1.0
N4044 (B3),1.0,0.0,1.0
N7410 (B3),1.0,0.0,1.0
N4046 (B14),1.0,0.0,1.0
N8359 (B4),1.0,0.0,1.0
N8360 (B30),1.0,0.0,1.0
N8361 (B4),1.0,0.0,1.0
N8362 (B8),1.0,0.0,1.0
N4928 (B4),3.0,0.0,3.0
N8363 (B3),2.0,0.0,2.0
N8364 (B67),1.0,0.0,1.0
N8365 (B7),1.0,0.0,1.0
N8366 (B4),1.0,0.0,1.0
N8367 (B4),1.0,0.0,1.0
N8368 (B4),1.0,0.0,1.0
N8369 (B4),1.0,0.0,1.0
N4052 (B4),1.0,0.0,1.0
N8370 (B11),1.0,0.0,1.0
N2367 (B11),1.0,0.0,1.0
N8371 (B22),1.0,0.0,1.0
N8372 (B30),1.0,0.0,1.0
N8373 (B30),1.0,0.0,1.0
N8374 (B4),19.0,0.0,19.0
N4094 (B8),3.0,0.0,3.0
N4082 (B8),2.0,0.0,2.0
N3993 (B8),3.0,0.0,3.0
N8375 (B50),1.0,0.0,1.0
N8376 (B9),1.0,0.0,1.0
N8377 (B10),1.0,0.0,1.0
N4059 (B25),2.0,0.0,2.0
N8378 (B4),1.0,0.0,1.0
N4061 (B14),3.0,0.0,3.0
N8379 (B8),1.0,0.0,1.0
N4064 (B4),1.0,0.0,1.0
N4064 (B28),1.0,0.0,1.0
N1627 (B106),1.0,0.0,1.0
N8380 (B8),1.0,0.0,1.0
N4067 (B8),3.0,0.0,3.0
N4068 (B4),1.0,0.0,1.0
N4084 (B13),3.0,0.0,3.0
N8381 (B9),1.0,0.0,1.0
N8382 (B96),1.0,0.0,1.0
N2599 (B14),1.0,0.0,1.0
N8383 (B8),1.0,0.0,1.0
N8384 (B8),1.0,0.0,1.0
N4076 (B30),1.0,0.0,1.0
N8385 (B7),1.0,0.0,1.0
N8386 (B3),6.0,0.0,6.0
N4079 (B18),1.0,0.0,1.0
N8387 (B4),1.0,0.0,1.0
N4081 (B14),1.0,0.0,1.0
N8388 (B105),2.0,0.0,2.0
N3994 (B4),1.0,0.0,1.0
N4088 (B14),1.0,0.0,1.0
N4089 (B4),1.0,0.0,1.0
N4090 (B4),1.0,0.0,1.0
N4091 (B4),1.0,0.0,1.0
N8389 (B29),1.0,0.0,1.0
N8390 (B3),2.0,0.0,2.0
N8391 (B106),1.0,0.0,1.0
N8392 (B106),1.0,0.0,1.0
N4100 (B4),1.0,0.0,1.0
N4101 (B106),1.0,0.0,1.0
N8393 (B105),2.0,0.0,2.0
N8394 (B30),1.0,0.0,1.0
N8395 (B4),1.0,0.0,1.0
N8396 (B9),1.0,0.0,1.0
N8397 (B106),2.0,0.0,2.0
N8398 (B7),1.0,0.0,1.0
N8399 (B3),2.0,0.0,2.0
N8400 (B4),1.0,0.0,1.0
N4109 (B4),1.0,0.0,1.0
N610 (B18),1.0,0.0,1.0
N8401 (B4),1.0,0.0,1.0
N4110 (B24),5.0,0.0,5.0
N8402 (B24),1.0,0.0,1.0
N8403 (B24),1.0,0.0,1.0
N8404 (B24),1.0,0.0,1.0
N8405 (B24),1.0,0.0,1.0
N8406 (B24),1.0,0.0,1.0
N4039 (B13),2.0,0.0,2.0
N4111 (B13),4.0,0.0,4.0
N400 (B48),1.0,0.0,1.0
N1141 (B11),1.0,0.0,1.0
N8407 (B72),1.0,0.0,1.0
N8408 (B20),1.0,0.0,1.0
N8409 (B3),1.0,0.0,1.0
N8410 (B4),3.0,0.0,3.0
N8411 (B11),1.0,0.0,1.0
N2107 (B82),1.0,0.0,1.0
N2107 (B4),2.0,0.0,2.0
N1454 (B4),2.0,0.0,2.0
N8412 (B4),1.0,0.0,1.0
N8413 (B105),1.0,0.0,1.0
N8414 (B4),1.0,0.0,1.0
N8415 (B4),1.0,0.0,1.0
N8416 (B4),1.0,0.0,1.0
N4422 (B4),1.0,0.0,1.0
N4113 (B20),1.0,0.0,1.0
N8417 (B18),1.0,0.0,1.0
N4114 (B4),1.0,0.0,1.0
N8418 (B4),1.0,0.0,1.0
N4115 (B105),1.0,0.0,1.0
N1233 (B106),1.0,0.0,1.0
N4117 (B4),1.0,0.0,1.0
N8419 (B4),1.0,0.0,1.0
N8420 (B3),1.0,0.0,1.0
N8421 (B3),1.0,0.0,1.0
N8420 (B106),1.0,0.0,1.0
N8422 (B4),1.0,0.0,1.0
N8423 (B18),1.0,0.0,1.0
N8424 (B4),1.0,0.0,1.0
N8425 (B4),1.0,0.0,1.0
N8426 (B18),1.0,0.0,1.0
N4120 (B4),1.0,0.0,1.0
N8427 (B121),1.0,0.0,1.0
N454 (B3),1.0,0.0,1.0
N4122 (B3),1.0,0.0,1.0
N8428 (B16),1.0,0.0,1.0
N8429 (B4),2.0,0.0,2.0
N8430 (B33),2.0,0.0,2.0
N8431 (B4),2.0,0.0,2.0
N4124 (B76),1.0,0.0,1.0
N4124 (B30),1.0,0.0,1.0
N1695 (B106),2.0,0.0,2.0
N8432 (B3),1.0,0.0,1.0
N8433 (B10),1.0,0.0,1.0
N8434 (B6),1.0,0.0,1.0
N8435 (B4),1.0,0.0,1.0
N8436 (B4),1.0,0.0,1.0
N4128 (B105),1.0,0.0,1.0
N8437 (B4),1.0,0.0,1.0
N8438 (B4),1.0,0.0,1.0
N4130 (B67),1.0,0.0,1.0
N8439 (B4),1.0,0.0,1.0
N8440 (B3),1.0,0.0,1.0
N8441 (B3),1.0,0.0,1.0
N4133 (B3),1.0,0.0,1.0
N8442 (B4),1.0,0.0,1.0
N8443 (B11),1.0,0.0,1.0
N7969 (B63),1.0,0.0,1.0
N4136 (B106),1.0,0.0,1.0
N8444 (B105),1.0,0.0,1.0
N8445 (B4),1.0,0.0,1.0
N8446 (B4),1.0,0.0,1.0
N8447 (B4),1.0,0.0,1.0
N8448 (B4),1.0,0.0,1.0
N8449 (B3),1.0,0.0,1.0
N8450 (B97),1.0,0.0,1.0
N4141 (B4),1.0,0.0,1.0
N8451 (B14),1.0,0.0,1.0
N8452 (B12),1.0,0.0,1.0
N8453 (B4),1.0,0.0,1.0
N699 (B43),1.0,0.0,1.0
N1750 (B105),1.0,0.0,1.0
N8454 (B105),1.0,0.0,1.0
N4385 (B4),1.0,0.0,1.0
N6500 (B11),1.0,0.0,1.0
N4144 (B8),1.0,0.0,1.0
N8455 (B4),1.0,0.0,1.0
N8456 (B105),1.0,0.0,1.0
N8457 (B3),1.0,0.0,1.0
N4147 (B7),1.0,0.0,1.0
N8458 (B4),1.0,0.0,1.0
N8459 (B63),1.0,0.0,1.0
N5799 (B3),1.0,0.0,1.0
N4150 (B108),1.0,0.0,1.0
N4150 (B11),1.0,0.0,1.0
N8460 (B18),2.0,0.0,2.0
N8460 (B105),1.0,0.0,1.0
N2591 (B108),1.0,0.0,1.0
N2115 (B10),1.0,0.0,1.0
N3245 (B28),1.0,0.0,1.0
N4151 (B4),1.0,0.0,1.0
N8461 (B106),2.0,0.0,2.0
N8462 (B20),1.0,0.0,1.0
N8463 (B106),1.0,0.0,1.0
N8464 (B4),1.0,0.0,1.0
N8465 (B3),1.0,0.0,1.0
N4754 (B3),2.0,0.0,2.0
N3111 (B109),2.0,0.0,2.0
N4157 (B4),1.0,0.0,1.0
N4158 (B30),1.0,0.0,1.0
N2181 (B4),1.0,0.0,1.0
N8466 (B3),1.0,0.0,1.0
N8467 (B4),1.0,0.0,1.0
N8468 (B4),1.0,0.0,1.0
N8469 (B8),1.0,0.0,1.0
N4159 (B3),1.0,0.0,1.0
N8470 (B3),1.0,0.0,1.0
N8471 (B3),1.0,0.0,1.0
N8472 (B14),2.0,0.0,2.0
N8473 (B4),1.0,0.0,1.0
N8474 (B7),1.0,0.0,1.0
N8475 (B3),1.0,0.0,1.0
N4163 (B4),1.0,0.0,1.0
N8476 (B4),1.0,0.0,1.0
N8477 (B4),1.0,0.0,1.0
N8478 (B106),1.0,0.0,1.0
N8479 (B4),1.0,0.0,1.0
N8480 (B4),1.0,0.0,1.0
N4164 (B25),1.0,0.0,1.0
N4165 (B3),1.0,0.0,1.0
N8481 (B105),1.0,0.0,1.0
N1405 (B18),1.0,0.0,1.0
N8482 (B3),1.0,0.0,1.0
N8483 (B3),1.0,0.0,1.0
N8484 (B3),1.0,0.0,1.0
N8485 (B12),1.0,0.0,1.0
N446 (B63),1.0,0.0,1.0
N8486 (B11),1.0,0.0,1.0
N8487 (B11),1.0,0.0,1.0
N4169 (B104),1.0,0.0,1.0
N309 (B3),1.0,0.0,1.0
N4170 (B30),1.0,0.0,1.0
N8488 (B21),2.0,0.0,2.0
N8489 (B4),2.0,0.0,2.0
N1484 (B105),2.0,0.0,2.0
N4173 (B105),1.0,0.0,1.0
N8490 (B3),1.0,0.0,1.0
N4174 (B4),1.0,0.0,1.0
N8491 (B105),1.0,0.0,1.0
N8492 (B4),1.0,0.0,1.0
N2588 (B3),1.0,0.0,1.0
N4179 (B50),1.0,0.0,1.0
N8493 (B106),1.0,0.0,1.0
N8494 (B3),1.0,0.0,1.0
N8495 (B3),1.0,0.0,1.0
N8496 (B3),1.0,0.0,1.0
N8497 (B3),1.0,0.0,1.0
N6330 (B3),1.0,0.0,1.0
N8498 (B105),1.0,0.0,1.0
N8499 (B105),1.0,0.0,1.0
N8500 (B4),1.0,0.0,1.0
N8501 (B3),2.0,0.0,2.0
N4181 (B30),1.0,0.0,1.0
N8502 (B4),1.0,0.0,1.0
N4444 (B3),4.0,0.0,4.0
N8503 (B105),2.0,0.0,2.0
N8504 (B3),1.0,0.0,1.0
N4185 (B20),1.0,0.0,1.0
N4186 (B3),1.0,0.0,1.0
N8505 (B4),1.0,0.0,1.0
N306 (B4),1.0,0.0,1.0
N8506 (B105),1.0,0.0,1.0
N8507 (B3),1.0,0.0,1.0
N8508 (B105),1.0,0.0,1.0
N8509 (B4),1.0,0.0,1.0
N8510 (B105),1.0,0.0,1.0
N8511 (B4),1.0,0.0,1.0
N4188 (B104),2.0,0.0,2.0
N4190 (B4),1.0,0.0,1.0
N663 (B30),1.0,0.0,1.0
N8512 (B106),1.0,0.0,1.0
N207 (B4),1.0,0.0,1.0
N736 (B4),1.0,0.0,1.0
N8513 (B45),1.0,0.0,1.0
N4193 (B3),1.0,0.0,1.0
N4193 (B52),1.0,0.0,1.0
N4194 (B3),1.0,0.0,1.0
N8514 (B105),1.0,0.0,1.0
N4195 (B3),1.0,0.0,1.0
N4196 (B11),1.0,0.0,1.0
N1845 (B105),1.0,0.0,1.0
N1438 (B13),1.0,0.0,1.0
N4197 (B3),1.0,0.0,1.0
N8515 (B20),1.0,0.0,1.0
N2288 (B4),2.0,0.0,2.0
N8516 (B4),2.0,0.0,2.0
N8517 (B4),1.0,0.0,1.0
N8518 (B4),1.0,0.0,1.0
N8519 (B105),1.0,0.0,1.0
N8520 (B105),1.0,0.0,1.0
N8521 (B105),1.0,0.0,1.0
N8522 (B105),1.0,0.0,1.0
N8523 (B105),1.0,0.0,1.0
N8524 (B105),1.0,0.0,1.0
N8525 (B4),1.0,0.0,1.0
N2523 (B105),2.0,0.0,2.0
N8526 (B4),1.0,0.0,1.0
N2012 (B98),1.0,0.0,1.0
N8527 (B108),1.0,0.0,1.0
N8528 (B43),1.0,0.0,1.0
N8529 (B13),1.0,0.0,1.0
N4202 (B14),1.0,0.0,1.0
N4203 (B20),1.0,0.0,1.0
N131 (B50),1.0,0.0,1.0
N8530 (B4),1.0,0.0,1.0
N4204 (B4),1.0,0.0,1.0
N3998 (B4),1.0,0.0,1.0
N4206 (B7),1.0,0.0,1.0
N8531 (B3),1.0,0.0,1.0
N8532 (B4),1.0,0.0,1.0
N8533 (B4),1.0,0.0,1.0
N3553 (B104),2.0,0.0,2.0
N8534 (B4),1.0,0.0,1.0
N8535 (B3),1.0,0.0,1.0
N793 (B22),1.0,0.0,1.0
N8536 (B4),1.0,0.0,1.0
N713 (B105),1.0,0.0,1.0
N713 (B4),1.0,0.0,1.0
N8537 (B20),1.0,0.0,1.0
N8538 (B4),1.0,0.0,1.0
N8539 (B50),1.0,0.0,1.0
N8540 (B6),1.0,0.0,1.0
N8541 (B3),1.0,0.0,1.0
N8542 (B11),1.0,0.0,1.0
N8543 (B106),1.0,0.0,1.0
N4214 (B3),1.0,0.0,1.0
N8544 (B4),1.0,0.0,1.0
N8545 (B105),1.0,0.0,1.0
N8546 (B4),1.0,0.0,1.0
N8547 (B28),1.0,0.0,1.0
N8548 (B28),1.0,0.0,1.0
N4217 (B4),1.0,0.0,1.0
N4218 (B22),1.0,0.0,1.0
N4218 (B109),1.0,0.0,1.0
N4219 (B28),1.0,0.0,1.0
N4220 (B3),1.0,0.0,1.0
N8549 (B3),1.0,0.0,1.0
N2185 (B14),1.0,0.0,1.0
N8550 (B4),1.0,0.0,1.0
N8551 (B7),1.0,0.0,1.0
N8552 (B4),1.0,0.0,1.0
N1816 (B4),1.0,0.0,1.0
N1816 (B106),1.0,0.0,1.0
N6954 (B3),1.0,0.0,1.0
N2394 (B9),1.0,0.0,1.0
N8553 (B22),1.0,0.0,1.0
N8554 (B4),1.0,0.0,1.0
N8555 (B10),2.0,0.0,2.0
N8556 (B3),1.0,0.0,1.0
N4317 (B4),1.0,0.0,1.0
N8557 (B4),1.0,0.0,1.0
N8558 (B106),1.0,0.0,1.0
N8559 (B3),1.0,0.0,1.0
N3030 (B12),1.0,0.0,1.0
N8560 (B4),1.0,0.0,1.0
N8561 (B4),1.0,0.0,1.0
N2156 (B3),1.0,0.0,1.0
N8562 (B3),1.0,0.0,1.0
N8563 (B106),1.0,0.0,1.0
N8564 (B106),1.0,0.0,1.0
N8565 (B106),1.0,0.0,1.0
N8566 (B3),1.0,0.0,1.0
N8567 (B3),1.0,0.0,1.0
N3045 (B105),1.0,0.0,1.0
N8568 (B3),1.0,0.0,1.0
N8569 (B4),1.0,0.0,1.0
N8570 (B4),1.0,0.0,1.0
N8571 (B105),1.0,0.0,1.0
N8572 (B108),1.0,0.0,1.0
N8573 (B3),1.0,0.0,1.0
N8574 (B3),1.0,0.0,1.0
N8575 (B11),1.0,0.0,1.0
N8576 (B3),1.0,0.0,1.0
N8577 (B24),1.0,0.0,1.0
N8578 (B105),1.0,0.0,1.0
N8579 (B3),1.0,0.0,1.0
N8580 (B21),1.0,0.0,1.0
N4253 (B4),1.0,0.0,1.0
N8581 (B8),1.0,0.0,1.0
N8582 (B21),1.0,0.0,1.0
N8583 (B11),1.0,0.0,1.0
N8584 (B4),1.0,0.0,1.0
N8585 (B105),1.0,0.0,1.0
N8586 (B3),1.0,0.0,1.0
N8587 (B54),1.0,0.0,1.0
N8588 (B3),1.0,0.0,1.0
N8589 (B4),1.0,0.0,1.0
N8590 (B4),1.0,0.0,1.0
N8591 (B4),1.0,0.0,1.0
N8592 (B3),1.0,0.0,1.0
N8593 (B4),1.0,0.0,1.0
N3105 (B106),1.0,0.0,1.0
N8594 (B4),1.0,0.0,1.0
N8595 (B12),1.0,0.0,1.0
N8596 (B106),1.0,0.0,1.0
N8597 (B4),1.0,0.0,1.0
N8598 (B4),1.0,0.0,1.0
N8599 (B4),1.0,0.0,1.0
N8600 (B43),1.0,0.0,1.0
N8601 (B4),1.0,0.0,1.0
N8602 (B11),1.0,0.0,1.0
N8603 (B105),1.0,0.0,1.0
N8604 (B38),1.0,0.0,1.0
N8605 (B4),1.0,0.0,1.0
N8606 (B105),1.0,0.0,1.0
N4258 (B3),1.0,0.0,1.0
N8607 (B4),1.0,0.0,1.0
N8608 (B11),1.0,0.0,1.0
N8609 (B106),1.0,0.0,1.0
N8610 (B106),1.0,0.0,1.0
N3824 (B30),3.0,0.0,3.0
N8611 (B16),1.0,0.0,1.0
N8612 (B3),1.0,0.0,1.0
N8613 (B105),1.0,0.0,1.0
N8614 (B21),1.0,0.0,1.0
N8615 (B12),1.0,0.0,1.0
N8616 (B9),1.0,0.0,1.0
N8617 (B105),1.0,0.0,1.0
N1254 (B3),1.0,0.0,1.0
N8618 (B106),1.0,0.0,1.0
N8619 (B8),1.0,0.0,1.0
N8620 (B4),1.0,0.0,1.0
N8621 (B4),1.0,0.0,1.0
N8622 (B3),1.0,0.0,1.0
N8623 (B22),1.0,0.0,1.0
N8624 (B4),1.0,0.0,1.0
N8625 (B4),1.0,0.0,1.0
N8626 (B4),1.0,0.0,1.0
N8627 (B4),1.0,0.0,1.0
N8628 (B4),1.0,0.0,1.0
N3341 (B4),1.0,0.0,1.0
N8629 (B4),1.0,0.0,1.0
N8630 (B20),1.0,0.0,1.0
N8631 (B3),1.0,0.0,1.0
N8632 (B4),1.0,0.0,1.0
N8633 (B4),1.0,0.0,1.0
N8634 (B3),1.0,0.0,1.0
N4300 (B3),1.0,0.0,1.0
N8635 (B4),1.0,0.0,1.0
N8636 (B4),1.0,0.0,1.0
N8637 (B4),1.0,0.0,1.0
N8638 (B106),1.0,0.0,1.0
N3630 (B7),1.0,0.0,1.0
N8639 (B11),1.0,0.0,1.0
N2413 (B4),1.0,0.0,1.0
N8640 (B10),1.0,0.0,1.0
N8641 (B4),2.0,0.0,2.0
N8642 (B4),1.0,0.0,1.0
N3193 (B106),1.0,0.0,1.0
N1822 (B106),1.0,0.0,1.0
N8643 (B4),1.0,0.0,1.0
N4305 (B4),1.0,0.0,1.0
N8644 (B105),1.0,0.0,1.0
N4306 (B4),1.0,0.0,1.0
N8645 (B4),1.0,0.0,1.0
N4308 (B10),1.0,0.0,1.0
N672 (B3),1.0,0.0,1.0
N4309 (B51),1.0,0.0,1.0
N4310 (B11),1.0,0.0,1.0
N4311 (B7),1.0,0.0,1.0
N8646 (B4),1.0,0.0,1.0
N8647 (B4),1.0,0.0,1.0
N4313 (B4),1.0,0.0,1.0
N4314 (B14),1.0,0.0,1.0
N4315 (B104),1.0,0.0,1.0
N1541 (B3),2.0,0.0,2.0
N2564 (B88),1.0,0.0,1.0
N3715 (B3),1.0,0.0,1.0
N8648 (B22),1.0,0.0,1.0
N8649 (B8),1.0,0.0,1.0
N4318 (B3),1.0,0.0,1.0
N8650 (B22),1.0,0.0,1.0
N8651 (B14),1.0,0.0,1.0
N4320 (B105),1.0,0.0,1.0
N4321 (B3),2.0,0.0,2.0
N8652 (B106),1.0,0.0,1.0
N4303 (B43),1.0,0.0,1.0
N4303 (B4),1.0,0.0,1.0
N2632 (B4),1.0,0.0,1.0
N4323 (B4),1.0,0.0,1.0
N8653 (B109),1.0,0.0,1.0
N4325 (B4),1.0,0.0,1.0
N8654 (B106),2.0,0.0,2.0
N1902 (B4),1.0,0.0,1.0
N8655 (B105),1.0,0.0,1.0
N8656 (B4),1.0,0.0,1.0
N8657 (B11),1.0,0.0,1.0
N8658 (B4),1.0,0.0,1.0
N8659 (B4),1.0,0.0,1.0
N8660 (B4),2.0,0.0,2.0
N8661 (B4),1.0,0.0,1.0
N8662 (B3),2.0,0.0,2.0
N8663 (B4),1.0,0.0,1.0
N8664 (B4),1.0,0.0,1.0
N4427 (B4),1.0,0.0,1.0
N8665 (B105),1.0,0.0,1.0
N8666 (B43),1.0,0.0,1.0
N8667 (B4),1.0,0.0,1.0
N8668 (B20),1.0,0.0,1.0
N8669 (B3),1.0,0.0,1.0
N8670 (B4),1.0,0.0,1.0
N8671 (B105),1.0,0.0,1.0
N8672 (B4),1.0,0.0,1.0
N1161 (B20),1.0,0.0,1.0
N8673 (B106),1.0,0.0,1.0
N8674 (B4),1.0,0.0,1.0
N8675 (B4),1.0,0.0,1.0
N8676 (B3),1.0,0.0,1.0
N8673 (B20),1.0,0.0,1.0
N8677 (B21),1.0,0.0,1.0
N8678 (B4),1.0,0.0,1.0
N8679 (B4),1.0,0.0,1.0
N8680 (B4),1.0,0.0,1.0
N8681 (B4),1.0,0.0,1.0
N8682 (B4),1.0,0.0,1.0
N8683 (B106),1.0,0.0,1.0
N8684 (B4),1.0,0.0,1.0
N8685 (B4),1.0,0.0,1.0
N8686 (B4),1.0,0.0,1.0
N8687 (B3),1.0,0.0,1.0
N8688 (B4),1.0,0.0,1.0
N8689 (B30),1.0,0.0,1.0
N8690 (B109),1.0,0.0,1.0
N8691 (B4),1.0,0.0,1.0
N8692 (B4),1.0,0.0,1.0
N8693 (B4),1.0,0.0,1.0
N2511 (B4),2.0,0.0,2.0
N8694 (B4),1.0,0.0,1.0
N8695 (B3),1.0,0.0,1.0
N8696 (B4),1.0,0.0,1.0
N8697 (B4),1.0,0.0,1.0
N8698 (B109),1.0,0.0,1.0
N8699 (B3),1.0,0.0,1.0
N8661 (B105),1.0,0.0,1.0
N8700 (B76),1.0,0.0,1.0
N8701 (B18),1.0,0.0,1.0
N8668 (B7),1.0,0.0,1.0
N8702 (B4),1.0,0.0,1.0
N8678 (B3),1.0,0.0,1.0
N8703 (B4),1.0,0.0,1.0
N8704 (B105),1.0,0.0,1.0
N8705 (B3),1.0,0.0,1.0
N8700 (B4),1.0,0.0,1.0
N8706 (B3),1.0,0.0,1.0
N8707 (B4),1.0,0.0,1.0
N8708 (B4),1.0,0.0,1.0
N8709 (B4),1.0,0.0,1.0
N8701 (B4),1.0,0.0,1.0
N8710 (B4),1.0,0.0,1.0
N8711 (B4),1.0,0.0,1.0
N8712 (B3),1.0,0.0,1.0
N8713 (B4),1.0,0.0,1.0
N8714 (B18),1.0,0.0,1.0
N8715 (B4),1.0,0.0,1.0
N8716 (B4),1.0,0.0,1.0
N8717 (B21),1.0,0.0,1.0
N8718 (B4),1.0,0.0,1.0
N8719 (B4),1.0,0.0,1.0
N8720 (B4),1.0,0.0,1.0
N8721 (B4),1.0,0.0,1.0
N8722 (B4),1.0,0.0,1.0
N8723 (B4),1.0,0.0,1.0
N8724 (B4),1.0,0.0,1.0
N8725 (B14),1.0,0.0,1.0
N8726 (B4),1.0,0.0,1.0
N4328 (B4),1.0,0.0,1.0
N4328 (B106),1.0,0.0,1.0
N4329 (B4),1.0,0.0,1.0
N8727 (B106),1.0,0.0,1.0
N8728 (B3),1.0,0.0,1.0
N8729 (B3),1.0,0.0,1.0
N2890 (B28),1.0,0.0,1.0
N8730 (B4),1.0,0.0,1.0
N8731 (B3),1.0,0.0,1.0
N8732 (B4),1.0,0.0,1.0
N4332 (B74),1.0,0.0,1.0
N8733 (B105),1.0,0.0,1.0
N8734 (B7),1.0,0.0,1.0
N8735 (B18),1.0,0.0,1.0
N8736 (B4),1.0,0.0,1.0
N8737 (B11),1.0,0.0,1.0
N8738 (B24),1.0,0.0,1.0
N4338 (B4),1.0,0.0,1.0
N8739 (B4),1.0,0.0,1.0
N8740 (B4),1.0,0.0,1.0
N8741 (B4),1.0,0.0,1.0
N8742 (B4),1.0,0.0,1.0
N8743 (B4),1.0,0.0,1.0
N4341 (B11),1.0,0.0,1.0
N8744 (B4),1.0,0.0,1.0
N571 (B3),1.0,0.0,1.0
N8745 (B11),1.0,0.0,1.0
N8746 (B28),1.0,0.0,1.0
N8747 (B4),1.0,0.0,1.0
N4344 (B4),1.0,0.0,1.0
N2544 (B20),1.0,0.0,1.0
N1098 (B70),1.0,0.0,1.0
N1098 (B8),1.0,0.0,1.0
N1098 (B3),1.0,0.0,1.0
N4346 (B30),1.0,0.0,1.0
N8748 (B4),1.0,0.0,1.0
N8749 (B3),1.0,0.0,1.0
N4349 (B16),1.0,0.0,1.0
N8750 (B20),1.0,0.0,1.0
N8751 (B3),1.0,0.0,1.0
N8752 (B4),1.0,0.0,1.0
N8753 (B14),1.0,0.0,1.0
N53 (B3),1.0,0.0,1.0
N53 (B4),1.0,0.0,1.0
N8754 (B43),1.0,0.0,1.0
N8755 (B10),1.0,0.0,1.0
N8756 (B3),1.0,0.0,1.0
N8757 (B4),1.0,0.0,1.0
N8758 (B4),1.0,0.0,1.0
N8759 (B4),1.0,0.0,1.0
N8760 (B115),1.0,0.0,1.0
N8761 (B16),1.0,0.0,1.0
N3525 (B14),1.0,0.0,1.0
N8762 (B106),1.0,0.0,1.0
N8763 (B106),1.0,0.0,1.0
N8764 (B43),1.0,0.0,1.0
N8765 (B4),1.0,0.0,1.0
N8766 (B10),1.0,0.0,1.0
N8767 (B4),1.0,0.0,1.0
N8768 (B28),2.0,0.0,2.0
N8769 (B105),1.0,0.0,1.0
N4355 (B4),1.0,0.0,1.0
N1990 (B106),1.0,0.0,1.0
N1990 (B21),1.0,0.0,1.0
N2129 (B4),1.0,0.0,1.0
N4356 (B3),1.0,0.0,1.0
N8770 (B122),1.0,0.0,1.0
N6564 (B106),1.0,0.0,1.0
N8771 (B3),1.0,0.0,1.0
N6563 (B106),1.0,0.0,1.0
N8772 (B4),1.0,0.0,1.0
N4357 (B4),1.0,0.0,1.0
N8773 (B12),1.0,0.0,1.0
N8774 (B4),1.0,0.0,1.0
N8775 (B3),1.0,0.0,1.0
N6533 (B106),1.0,0.0,1.0
N4359 (B104),1.0,0.0,1.0
N8776 (B72),1.0,0.0,1.0
N1227 (B14),1.0,0.0,1.0
N1227 (B22),2.0,0.0,2.0
N1227 (B51),1.0,0.0,1.0
N1227 (B4),1.0,0.0,1.0
N1227 (B43),1.0,0.0,1.0
N8777 (B4),1.0,0.0,1.0
N8778 (B4),1.0,0.0,1.0
N4362 (B3),1.0,0.0,1.0
N8779 (B67),1.0,0.0,1.0
N8780 (B3),1.0,0.0,1.0
N8781 (B67),1.0,0.0,1.0
N8782 (B3),1.0,0.0,1.0
N4364 (B104),1.0,0.0,1.0
N8783 (B104),1.0,0.0,1.0
N8784 (B104),1.0,0.0,1.0
N1649 (B105),1.0,0.0,1.0
N1812 (B4),1.0,0.0,1.0
N2231 (B4),1.0,0.0,1.0
N4366 (B18),1.0,0.0,1.0
N1547 (B7),2.0,0.0,2.0
N8785 (B3),1.0,0.0,1.0
N2562 (B3),1.0,0.0,1.0
N8786 (B4),1.0,0.0,1.0
N4369 (B3),1.0,0.0,1.0
N8787 (B9),1.0,0.0,1.0
N8788 (B43),1.0,0.0,1.0
N8789 (B4),1.0,0.0,1.0
N8790 (B4),1.0,0.0,1.0
N8791 (B109),1.0,0.0,1.0
N8791 (B4),1.0,0.0,1.0
N8393 (B4),1.0,0.0,1.0
N5815 (B111),1.0,0.0,1.0
N8792 (B3),1.0,0.0,1.0
N4371 (B3),1.0,0.0,1.0
N8793 (B52),1.0,0.0,1.0
N8794 (B105),1.0,0.0,1.0
N8795 (B4),1.0,0.0,1.0
N4374 (B8),1.0,0.0,1.0
N4374 (B4),1.0,0.0,1.0
N4375 (B3),1.0,0.0,1.0
N4477 (B4),1.0,0.0,1.0
N8796 (B3),1.0,0.0,1.0
N4378 (B3),1.0,0.0,1.0
N8797 (B4),1.0,0.0,1.0
N4379 (B4),1.0,0.0,1.0
N4380 (B3),1.0,0.0,1.0
N8798 (B4),1.0,0.0,1.0
N2045 (B3),1.0,0.0,1.0
N6041 (B14),1.0,0.0,1.0
N8799 (B3),1.0,0.0,1.0
N1538 (B105),1.0,0.0,1.0
N3558 (B104),2.0,0.0,2.0
